location,Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,raw_longitude,longitude,latitude,CTDPRS_T_VALUE_SENSOR [dbar],QV:SEADATANET,depth,QV:SEADATANET,Y_D_CONC_BOTTLE [pmol/kg],STANDARD_DEV,QV:SEADATANET,Y_D_CONC_FISH [pmol/kg],QV:SEADATANET,La,STANDARD_DEV,QV:SEADATANET,La_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,La_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,La_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ce,STANDARD_DEV,QV:SEADATANET,Ce_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ce_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ce_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Pr,STANDARD_DEV,QV:SEADATANET,Pr_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Pr_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Pr_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Nd,STANDARD_DEV,QV:SEADATANET,Nd_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Nd_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Nd_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Sm,STANDARD_DEV,QV:SEADATANET,Sm_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Sm_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Sm_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Eu,STANDARD_DEV,QV:SEADATANET,Eu_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Eu_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Eu_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Gd,STANDARD_DEV,QV:SEADATANET,Gd_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Gd_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Gd_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tb,STANDARD_DEV,QV:SEADATANET,Tb_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tb_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tb_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Dy,STANDARD_DEV,QV:SEADATANET,Dy_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Dy_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Dy_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ho,STANDARD_DEV,QV:SEADATANET,Ho_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ho_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Ho_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Er,STANDARD_DEV,QV:SEADATANET,Er_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Er_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Er_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tm,STANDARD_DEV,QV:SEADATANET,Tm_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tm_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Tm_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Yb,STANDARD_DEV,QV:SEADATANET,Yb_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Yb_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Yb_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,Lu,STANDARD_DEV,QV:SEADATANET,Lu_D_CONC_FISH [pmol/kg],STANDARD_DEV,QV:SEADATANET,Lu_D_CONC_UWAY [pmol/kg],STANDARD_DEV,QV:SEADATANET,Lu_D_CONC_BOAT_PUMP [pmol/kg],STANDARD_DEV,QV:SEADATANET,QV:ODV:SAMPLE
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,121.5,0,120.2,0,,,9,,9,34,0.89,1,,,9,,,9,,,9,4.8,0.1,1,,,9,,,9,,,9,5.2,0.13,1,,,9,,,9,,,9,24,0.24,1,,,9,,,9,,,9,5.3,0.13,1,,,9,,,9,,,9,1.5,0.05,1,,,9,,,9,,,9,8.4,0.24,1,,,9,,,9,,,9,1.3,0.03,1,,,9,,,9,,,9,11,0.15,1,,,9,,,9,,,9,2.5,0.08,1,,,9,,,9,,,9,8.8,0.17,1,,,9,,,9,,,9,1.2,0.02,1,,,9,,,9,,,9,8,0.14,1,,,9,,,9,,,9,1.3,0.04,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,151.8,0,150.1,0,,,9,,9,33.900002,0.88,1,,,9,,,9,,,9,4.2,0.1,1,,,9,,,9,,,9,5,0.13,1,,,9,,,9,,,9,22.9,0.23,1,,,9,,,9,,,9,4.9,0.12,1,,,9,,,9,,,9,1.5,0.04,1,,,9,,,9,,,9,8.2,0.23,1,,,9,,,9,,,9,1.3,0.03,1,,,9,,,9,,,9,10.1,0.14,1,,,9,,,9,,,9,2.4,0.07,1,,,9,,,9,,,9,8.3,0.16,1,,,9,,,9,,,9,1.1,0.02,1,,,9,,,9,,,9,7.9,0.13,1,,,9,,,9,,,9,1.3,0.04,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,192.1,0,190,0,,,9,,9,33.299999,0.87,1,,,9,,,9,,,9,3.4,0.1,1,,,9,,,9,,,9,4.7,0.12,1,,,9,,,9,,,9,22.1,0.22,1,,,9,,,9,,,9,4.8,0.11,1,,,9,,,9,,,9,1.3,0.04,1,,,9,,,9,,,9,7.7,0.22,1,,,9,,,9,,,9,1.2,0.03,1,,,9,,,9,,,9,10,0.14,1,,,9,,,9,,,9,2.3,0.07,1,,,9,,,9,,,9,8.3,0.16,1,,,9,,,9,,,9,1.1,0.02,1,,,9,,,9,,,9,7.4,0.13,1,,,9,,,9,,,9,1.3,0.04,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,248,0,245.2,0,,,9,,9,28.200001,0.73,1,,,9,,,9,,,9,2.9,0.1,1,,,9,,,9,,,9,4.5,0.12,1,,,9,,,9,,,9,21,0.21,1,,,9,,,9,,,9,4.6,0.11,1,,,9,,,9,,,9,1.3,0.04,1,,,9,,,9,,,9,7.2,0.2,1,,,9,,,9,,,9,1.2,0.03,1,,,9,,,9,,,9,9.5,0.13,1,,,9,,,9,,,9,2.3,0.07,1,,,9,,,9,,,9,8,0.15,1,,,9,,,9,,,9,1.1,0.02,1,,,9,,,9,,,9,7,0.12,1,,,9,,,9,,,9,1.1,0.03,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,354.6,0,350.6,0,,,9,,9,23.299999,0.61,1,,,9,,,9,,,9,3.6,0.1,1,,,9,,,9,,,9,4.1,0.11,1,,,9,,,9,,,9,17.799999,0.18,1,,,9,,,9,,,9,3.9,0.09,1,,,9,,,9,,,9,1.1,0.03,1,,,9,,,9,,,9,5.7,0.16,1,,,9,,,9,,,9,1,0.02,1,,,9,,,9,,,9,7.7,0.11,1,,,9,,,9,,,9,1.8,0.05,1,,,9,,,9,,,9,6.3,0.12,1,,,9,,,9,,,9,0.8,0.02,1,,,9,,,9,,,9,5.4,0.09,1,,,9,,,9,,,9,0.9,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,455.6,0,450.3,0,,,9,,9,22.700001,0.59,1,,,9,,,9,,,9,3.8,0.1,1,,,9,,,9,,,9,3.9,0.1,1,,,9,,,9,,,9,17.1,0.17,1,,,9,,,9,,,9,3.7,0.09,1,,,9,,,9,,,9,1,0.03,1,,,9,,,9,,,9,5.3,0.15,1,,,9,,,9,,,9,0.9,0.02,1,,,9,,,9,,,9,7,0.1,1,,,9,,,9,,,9,1.6,0.05,1,,,9,,,9,,,9,5.2,0.1,1,,,9,,,9,,,9,0.8,0.02,1,,,9,,,9,,,9,5.1,0.09,1,,,9,,,9,,,9,0.8,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,609.3,0,602,0,,,9,,9,21.299999,0.55,1,,,9,,,9,,,9,3.6,0.1,1,,,9,,,9,,,9,3.7,0.1,1,,,9,,,9,,,9,16.299999,0.16,1,,,9,,,9,,,9,3.3,0.08,1,,,9,,,9,,,9,0.9,0.03,1,,,9,,,9,,,9,5.2,0.15,1,,,9,,,9,,,9,0.8,0.02,1,,,9,,,9,,,9,6.5,0.09,1,,,9,,,9,,,9,1.5,0.05,1,,,9,,,9,,,9,5.5,0.1,1,,,9,,,9,,,9,0.7,0.01,1,,,9,,,9,,,9,4.8,0.08,1,,,9,,,9,,,9,0.8,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,912.9,0,901.4,0,,,9,,9,20.700001,0.54,1,,,9,,,9,,,9,3.6,0.1,1,,,9,,,9,,,9,3.6,0.09,1,,,9,,,9,,,9,15.8,0.16,1,,,9,,,9,,,9,3.4,0.08,1,,,9,,,9,,,9,0.8,0.02,1,,,9,,,9,,,9,4.9,0.14,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,6.5,0.09,1,,,9,,,9,,,9,1.4,0.04,1,,,9,,,9,,,9,5.4,0.1,1,,,9,,,9,,,9,0.7,0.01,1,,,9,,,9,,,9,4.4,0.07,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,1216.6,0,1200.3,0,,,9,,9,19.9,0.52,1,,,9,,,9,,,9,3.1,0.1,1,,,9,,,9,,,9,3.4,0.09,1,,,9,,,9,,,9,15,0.15,1,,,9,,,9,,,9,3.3,0.08,1,,,9,,,9,,,9,0.8,0.02,1,,,9,,,9,,,9,4.6,0.13,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,6.1,0.09,1,,,9,,,9,,,9,1.4,0.04,1,,,9,,,9,,,9,5.1,0.1,1,,,9,,,9,,,9,0.7,0.01,1,,,9,,,9,,,9,4.2,0.07,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,1521.5,0,1500,0,,,9,,9,19.799999,0.51,1,,,9,,,9,,,9,2.7,0.1,1,,,9,,,9,,,9,3.4,0.09,1,,,9,,,9,,,9,15,0.15,1,,,9,,,9,,,9,3.2,0.08,1,,,9,,,9,,,9,0.8,0.02,1,,,9,,,9,,,9,4.3,0.12,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,6.1,0.09,1,,,9,,,9,,,9,1.4,0.04,1,,,9,,,9,,,9,5.1,0.1,1,,,9,,,9,,,9,0.7,0.01,1,,,9,,,9,,,9,4.5,0.08,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,1827.1,0,1800.1,0,,,9,,9,19.299999,0.5,1,,,9,,,9,,,9,2.7,0.1,1,,,9,,,9,,,9,3.4,0.09,1,,,9,,,9,,,9,14.7,0.15,1,,,9,,,9,,,9,3.1,0.07,1,,,9,,,9,,,9,0.8,0.02,1,,,9,,,9,,,9,4.4,0.12,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,5.9,0.08,1,,,9,,,9,,,9,1.4,0.04,1,,,9,,,9,,,9,5.2,0.1,1,,,9,,,9,,,9,0.7,0.01,1,,,9,,,9,,,9,4.4,0.07,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,2081.6,0,2049.6,0,,,9,,9,19.299999,0.5,1,,,9,,,9,,,9,2.3,0.1,1,,,9,,,9,,,9,3.4,0.09,1,,,9,,,9,,,9,14.8,0.15,1,,,9,,,9,,,9,3.1,0.08,1,,,9,,,9,,,9,0.8,0.02,1,,,9,,,9,,,9,4.6,0.13,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,5.8,0.08,1,,,9,,,9,,,9,1.4,0.04,1,,,9,,,9,,,9,5,0.1,1,,,9,,,9,,,9,0.6,0.01,1,,,9,,,9,,,9,4.3,0.07,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,2490.3,0,2449.7,0,,,9,,9,19.299999,0.5,1,,,9,,,9,,,9,1.9,,1,,,9,,,9,,,9,3.3,0.09,1,,,9,,,9,,,9,14.8,0.15,1,,,9,,,9,,,9,3.2,0.08,1,,,9,,,9,,,9,0.8,0.02,1,,,9,,,9,,,9,4.7,0.13,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,5.7,0.08,1,,,9,,,9,,,9,1.4,0.04,1,,,9,,,9,,,9,4.9,0.09,1,,,9,,,9,,,9,0.6,0.01,1,,,9,,,9,,,9,4.2,0.07,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,2899.9,0,2849.8,0,,,9,,9,20.5,0.53,1,,,9,,,9,,,9,1.8,,1,,,9,,,9,,,9,3.6,0.09,1,,,9,,,9,,,9,16.1,0.16,1,,,9,,,9,,,9,3,0.07,1,,,9,,,9,,,9,0.8,0.03,1,,,9,,,9,,,9,4.3,0.12,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,5.5,0.08,1,,,9,,,9,,,9,1.4,0.04,1,,,9,,,9,,,9,4.8,0.09,1,,,9,,,9,,,9,0.7,0.01,1,,,9,,,9,,,9,4.4,0.07,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,3361.8,0,3300.2,0,,,9,,9,20.4,0.53,1,,,9,,,9,,,9,1.8,,1,,,9,,,9,,,9,3.5,0.09,1,,,9,,,9,,,9,15.9,0.16,1,,,9,,,9,,,9,3.1,0.07,1,,,9,,,9,,,9,0.8,0.03,1,,,9,,,9,,,9,4.4,0.12,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,5.8,0.08,1,,,9,,,9,,,9,1.4,0.04,1,,,9,,,9,,,9,4.9,0.09,1,,,9,,,9,,,9,0.6,0.01,1,,,9,,,9,,,9,4.3,0.07,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,3738.7,0,3667.1,0,,,9,,9,19.9,0.52,1,,,9,,,9,,,9,1.8,,1,,,9,,,9,,,9,3.5,0.09,1,,,9,,,9,,,9,15.1,0.15,1,,,9,,,9,,,9,3.2,0.08,1,,,9,,,9,,,9,0.8,0.03,1,,,9,,,9,,,9,4.3,0.12,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,5.7,0.08,1,,,9,,,9,,,9,1.3,0.04,1,,,9,,,9,,,9,5,0.1,1,,,9,,,9,,,9,0.6,0.01,1,,,9,,,9,,,9,4,0.07,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,3815.7,0,3742,0,,,9,,9,19.700001,0.51,1,,,9,,,9,,,9,1.6,,1,,,9,,,9,,,9,3.5,0.09,1,,,9,,,9,,,9,14.9,0.15,1,,,9,,,9,,,9,3.1,0.07,1,,,9,,,9,,,9,0.8,0.03,1,,,9,,,9,,,9,4.7,0.13,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,5.4,0.08,1,,,9,,,9,,,9,1.3,0.04,1,,,9,,,9,,,9,4.6,0.09,1,,,9,,,9,,,9,0.6,0.01,1,,,9,,,9,,,9,4.2,0.07,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,1
GN0152,GN01,52,B,2015-09-27T13:58:25,212.052,-147.948,77.4839,3866.6,0,3791.4,0,,,9,,9,19.700001,0.51,1,,,9,,,9,,,9,1.7,,1,,,9,,,9,,,9,3.4,0.09,1,,,9,,,9,,,9,15.1,0.15,1,,,9,,,9,,,9,3.1,0.07,1,,,9,,,9,,,9,0.9,0.03,1,,,9,,,9,,,9,4.4,0.12,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,5.4,0.08,1,,,9,,,9,,,9,1.3,0.04,1,,,9,,,9,,,9,4.6,0.09,1,,,9,,,9,,,9,0.6,0.01,1,,,9,,,9,,,9,4.1,0.07,1,,,9,,,9,,,9,0.7,0.02,1,,,9,,,9,,,9,1
GN0154,GN01,54,B,2015-09-28T22:21:29,210.48599,-149.51401,76.5042,5.3,0,5.3,0,,,9,,9,30.700001,0.8,1,,,9,,,9,,,9,9.5,0.2,1,,,9,,,9,,,9,5.9,0.15,1,,,9,,,9,,,9,26.799999,0.27,1,,,9,,,9,,,9,6.1,0.15,1,,,9,,,9,,,9,1.7,0.05,1,,,9,,,9,,,9,9.3,0.26,1,,,9,,,9,,,9,1.5,0.03,1,,,9,,,9,,,9,11.7,0.16,1,,,9,,,9,,,9,2.7,0.08,1,,,9,,,9,,,9,8.5,0.16,1,,,9,,,9,,,9,1.2,0.02,1,,,9,,,9,,,9,7.8,0.13,1,,,9,,,9,,,9,1.3,0.04,1,,,9,,,9,,,9,1
GN0154,GN01,54,B,2015-09-28T22:21:29,210.48599,-149.51401,76.5042,20.4,0,20.2,0,,,9,,9,30.6,0.8,1,,,9,,,9,,,9,9.7,0.2,1,,,9,,,9,,,9,5.9,0.15,1,,,9,,,9,,,9,26.799999,0.27,1,,,9,,,9,,,9,6.3,0.15,1,,,9,,,9,,,9,1.7,0.05,1,,,9,,,9,,,9,9.2,0.26,1,,,9,,,9,,,9,1.5,0.03,1,,,9,,,9,,,9,11.1,0.16,1,,,9,,,9,,,9,2.6,0.08,1,,,9,,,9,,,9,8.7,0.17,1,,,9,,,9,,,9,1.2,0.03,1,,,9,,,9,,,9,7.6,0.13,1,,,9,,,9,,,9,1.2,0.03,1,,,9,,,9,,,9,1
GN0154,GN01,54,B,2015-09-28T22:21:29,210.48599,-149.51401,76.5042,40.8,0,40.4,0,,,9,,9,33.599998,0.87,1,,,9,,,9,,,9,8.1,0.2,1,,,9,,,9,,,9,6.3,0.17,1,,,9,,,9,,,9,29.200001,0.29,1,,,9,,,9,,,9,6.9,0.17,1,,,9,,,9,,,9,1.8,0.06,1,,,9,,,9,,,9,10.3,0.29,1,,,9,,,9,,,9,1.6,0.04,1,,,9,,,9,,,9,12.7,0.18,1,,,9,,,9,,,9,2.9,0.09,1,,,9,,,9,,,9,9.8,0.19,1,,,9,,,9,,,9,1.3,0.03,1,,,9,,,9,,,9,8.5,0.15,1,,,9,,,9,,,9,1.4,0.04,1,,,9,,,9,,,9,1
GN0154,GN01,54,B,2015-09-28T22:21:29,210.48599,-149.51401,76.5042,60.9,0,60.3,0,,,9,,9,35.299999,0.92,1,,,9,,,9,,,9,8.3,0.2,1,,,9,,,9,,,9,6.5,0.17,1,,,9,,,9,,,9,29.9,0.3,1,,,9,,,9,,,9,6.3,0.15,1,,,9,,,9,,,9,1.7,0.05,1,,,9,,,9,,,9,9.4,0.26,1,,,9,,,9,,,9,1.6,0.04,1,,,9,,,9,,,9,12,0.17,1,,,9,,,9,,,9,2.9,0.09,1,,,9,,,9,,,9,9.5,0.18,1,,,9,,,9,,,9,1.3,0.03,1,,,9,,,9,,,9,8.5,0.15,1,,,9,,,9,,,9,1.4,0.04,1,,,9,,,9,,,9,1
GP12Stn_04,GP12,Stn_04,B,2012-07-01T04:11:29,162.996,162.996,-17.003,31.7,0,31.5,0,,,9,,9,3.7,0.1,1,,,9,,,9,,,9,3.3,0.1,1,,,9,,,9,,,9,0.8,,1,,,9,,,9,,,9,3.8,0.1,1,,,9,,,9,,,9,0.9,,1,,,9,,,9,,,9,0.3,,1,,,9,,,9,,,9,1.5,0.1,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1.8,0.1,1,,,9,,,9,,,9,0.5,,1,,,9,,,9,,,9,1.6,0.1,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1,,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1
GP12Stn_04,GP12,Stn_04,B,2012-07-01T04:11:29,162.996,162.996,-17.003,165.9,0,164.8,0,,,9,,9,3.3,0.1,1,,,9,,,9,,,9,2.6,0.1,1,,,9,,,9,,,9,0.7,,1,,,9,,,9,,,9,3.2,0.1,1,,,9,,,9,,,9,0.8,,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1.2,0.1,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1.5,0.1,1,,,9,,,9,,,9,0.4,,1,,,9,,,9,,,9,1.5,0.1,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1,,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1
GP12Stn_04,GP12,Stn_04,B,2012-07-01T04:11:29,162.996,162.996,-17.003,250.3,0,248.7,0,,,9,,9,4.1,0.2,1,,,9,,,9,,,9,2.4,0.1,1,,,9,,,9,,,9,0.7,,1,,,9,,,9,,,9,3.4,0.1,1,,,9,,,9,,,9,0.8,,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1.2,,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1.6,0.1,1,,,9,,,9,,,9,0.4,,1,,,9,,,9,,,9,1.5,0.1,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1.1,,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1
GP12Stn_04,GP12,Stn_04,B,2012-07-01T04:11:29,162.996,162.996,-17.003,351.1,0,348.7,0,,,9,,9,6.2,0.2,1,,,9,,,9,,,9,1.8,,1,,,9,,,9,,,9,1,,1,,,9,,,9,,,9,4.5,0.1,1,,,9,,,9,,,9,0.9,,1,,,9,,,9,,,9,0.3,,1,,,9,,,9,,,9,1.6,0.1,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,2,0.1,1,,,9,,,9,,,9,0.6,,1,,,9,,,9,,,9,2.2,0.1,1,,,9,,,9,,,9,0.3,,1,,,9,,,9,,,9,1.8,,1,,,9,,,9,,,9,0.3,,1,,,9,,,9,,,9,1
GP12Stn_04,GP12,Stn_04,B,2012-07-01T04:11:29,162.996,162.996,-17.003,621.1,0,616.5,0,,,9,,9,11.8,0.5,1,,,9,,,9,,,9,1.6,0.1,1,,,9,,,9,,,9,1.7,0.1,1,,,9,,,9,,,9,7.3,0.2,1,,,9,,,9,,,9,1.7,0.1,1,,,9,,,9,,,9,0.4,,1,,,9,,,9,,,9,2.5,0.1,1,,,9,,,9,,,9,0.4,,1,,,9,,,9,,,9,3.4,0.1,1,,,9,,,9,,,9,1,,1,,,9,,,9,,,9,3.9,0.3,1,,,9,,,9,,,9,0.6,,1,,,9,,,9,,,9,3.7,0.1,1,,,9,,,9,,,9,0.7,,1,,,9,,,9,,,9,1
GP12Stn_04,GP12,Stn_04,B,2012-07-01T04:11:29,162.996,162.996,-17.003,731.1,0,725.5,0,,,9,,9,12.3,0.6,1,,,9,,,9,,,9,1.3,0.1,1,,,9,,,9,,,9,1.8,0.1,1,,,9,,,9,,,9,7.7,0.4,1,,,9,,,9,,,9,1.5,0.1,1,,,9,,,9,,,9,0.5,,1,,,9,,,9,,,9,2.8,0.1,1,,,9,,,9,,,9,0.4,,1,,,9,,,9,,,9,3.6,0.2,1,,,9,,,9,,,9,1.1,0.1,1,,,9,,,9,,,9,4.2,0.2,1,,,9,,,9,,,9,0.7,,1,,,9,,,9,,,9,4.1,0.1,1,,,9,,,9,,,9,0.8,,1,,,9,,,9,,,9,1
GP12Stn_04,GP12,Stn_04,B,2012-07-01T04:11:29,162.996,162.996,-17.003,1134.8,0,1125,0,,,9,,9,19,0.7,1,,,9,,,9,,,9,8.3,0.3,1,,,9,,,9,,,9,2.5,0.1,1,,,9,,,9,,,9,10.3,0.3,1,,,9,,,9,,,9,2,0.1,1,,,9,,,9,,,9,0.6,,1,,,9,,,9,,,9,3.5,0.2,1,,,9,,,9,,,9,0.5,,1,,,9,,,9,,,9,4.7,0.3,1,,,9,,,9,,,9,1.4,0.1,1,,,9,,,9,,,9,5.4,0.3,1,,,9,,,9,,,9,0.9,,1,,,9,,,9,,,9,5.7,0.2,1,,,9,,,9,,,9,1.1,,1,,,9,,,9,,,9,1
GP12Stn_04,GP12,Stn_04,B,2012-07-01T04:11:29,162.996,162.996,-17.003,3599.9,0,3548.3,0,,,9,,9,33.5,1.3,1,,,9,,,9,,,9,2.4,0.1,1,,,9,,,9,,,9,4.8,0.2,1,,,9,,,9,,,9,24.1,0.7,1,,,9,,,9,,,9,3.8,0.2,1,,,9,,,9,,,9,1.1,,1,,,9,,,9,,,9,6,0.3,1,,,9,,,9,,,9,0.9,,1,,,9,,,9,,,9,7.4,0.3,1,,,9,,,9,,,9,2.1,0.1,1,,,9,,,9,,,9,7.4,0.4,1,,,9,,,9,,,9,1.2,0.1,1,,,9,,,9,,,9,7.7,0.3,1,,,9,,,9,,,9,1.4,0.1,1,,,9,,,9,,,9,1
GP12Stn_10,GP12,Stn_10,B,2012-07-03T13:37:25,162.99899,162.99899,-11.9999,34.9,0,34.7,0,,,9,,9,3.4,0.1,1,,,9,,,9,,,9,2.6,0.1,1,,,9,,,9,,,9,0.8,,1,,,9,,,9,,,9,3.6,0.1,1,,,9,,,9,,,9,0.8,,1,,,9,,,9,,,9,0.3,,1,,,9,,,9,,,9,1.5,0.1,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1.7,0.1,1,,,9,,,9,,,9,0.5,,1,,,9,,,9,,,9,1.5,0.1,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1,,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1
GP12Stn_10,GP12,Stn_10,B,2012-07-03T13:37:25,162.99899,162.99899,-11.9999,260.7,0,259,0,,,9,,9,5.2,0.2,1,,,9,,,9,,,9,1.8,0.1,1,,,9,,,9,,,9,0.8,,1,,,9,,,9,,,9,3.6,0.1,1,,,9,,,9,,,9,0.7,,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1.2,0.1,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1.6,0.1,1,,,9,,,9,,,9,0.5,,1,,,9,,,9,,,9,1.6,0.1,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1.2,,1,,,9,,,9,,,9,0.2,,1,,,9,,,9,,,9,1
